0.92 0.0723467 0.766823 -0.121144 0.936136 -0.0577763 0.805801 1.80501 -0.0387506 0
0.925 0.0730857 0.76661 -0.122276 0.937381 -0.0582494 0.806047 1.80738 -0.0387375 0
0.93 0.0738272 0.766398 -0.123409 0.938629 -0.0587217 0.806296 1.80976 -0.0387245 0
0.935 0.0745709 0.766188 -0.124544 0.93988 -0.0591929 0.80655 1.81215 -0.0387113 0
0.94 0.075317 0.765979 -0.12568 0.941133 -0.0596631 0.806808 1.81454 -0.0386982 0
0.945 0.0760653 0.765772 -0.126819 0.942389 -0.0601321 0.80707 1.81695 -0.0386849 0
0.95 0.0768159 0.765566 -0.127959 0.943646 -0.0606 0.807336 1.81936 -0.0386716 0
0.955 0.0775686 0.765361 -0.129101 0.944907 -0.0610667 0.807607 1.82178 -0.0386583 0
0.96 0.0783235 0.765158 -0.130244 0.946169 -0.061532 0.807881 1.82421 -0.0386448 0
0.965 0.0790805 0.764956 -0.131389 0.947434 -0.0619961 0.80816 1.82665 -0.0386314 0
0.97 0.0798395 0.764757 -0.132535 0.9487 -0.0624587 0.808443 1.82909 -0.0386178 0
0.975 0.0806005 0.764558 -0.133682 0.949969 -0.0629199 0.80873 1.83154 -0.0386043 0
0.98 0.0813636 0.764361 -0.134831 0.95124 -0.0633795 0.809022 1.834 -0.0385906 0
0.985 0.0821285 0.764166 -0.135981 0.952514 -0.0638376 0.809318 1.83647 -0.0385769 0
0.99 0.0828954 0.763973 -0.137132 0.953789 -0.064294 0.809618 1.83895 -0.0385632 0
0.995 0.0836641 0.763781 -0.138284 0.955066 -0.0647488 0.809923 1.84143 -0.0385494 0
1 0.0844347 0.763591 -0.139437 0.956345 -0.0652018 0.810231 1.84392 -0.0385355 0
1.005 0.085207 0.763402 -0.140591 0.957626 -0.065653 0.810544 1.84642 -0.0385216 0
1.01 0.085981 0.763216 -0.141745 0.958909 -0.0661024 0.810862 1.84892 -0.0385077 0
1.015 0.0867568 0.763031 -0.142901 0.960193 -0.0665498 0.811183 1.85144 -0.0384936 0
1.02 0.0875341 0.762848 -0.144057 0.96148 -0.0669952 0.811509 1.85396 -0.0384796 0
1.025 0.0883131 0.762666 -0.145214 0.962768 -0.0674386 0.811839 1.85648 -0.0384654 0
1.03 0.0890937 0.762486 -0.146372 0.964058 -0.0678799 0.812174 1.85902 -0.0384513 0
1.035 0.0898757 0.762309 -0.14753 0.965349 -0.0683191 0.812512 1.86156 -0.038437 0
1.04 0.0906593 0.762132 -0.148688 0.966642 -0.068756 0.812856 1.86411 -0.0384227 0
1.045 0.0914442 0.761958 -0.149847 0.967937 -0.0691907 0.813203 1.86666 -0.0384084 0
1.05 0.0922306 0.761786 -0.151006 0.969233 -0.069623 0.813555 1.86922 -0.038394 0
1.055 0.0930183 0.761615 -0.152166 0.970531 -0.0700529 0.813911 1.87179 -0.0383796 0
1.06 0.0938073 0.761447 -0.153325 0.97183 -0.0704804 0.814271 1.87436 -0.0383651 0
1.065 0.0945975 0.76128 -0.154485 0.973131 -0.0709054 0.814636 1.87695 -0.0383505 0
1.07 0.095389 0.761115 -0.155645 0.974433 -0.0713278 0.815005 1.87953 -0.0383359 0
1.075 0.0961816 0.760952 -0.156805 0.975736 -0.0717476 0.815378 1.88213 -0.0383213 0
1.08 0.0969754 0.760791 -0.157964 0.977041 -0.0721647 0.815755 1.88473 -0.0383066 0
1.085 0.0977702 0.760632 -0.159124 0.978347 -0.0725791 0.816137 1.88733 -0.0382918 0
1.09 0.098566 0.760475 -0.160283 0.979654 -0.0729907 0.816523 1.88995 -0.038277 0
1.095 0.0993629 0.76032 -0.161442 0.980963 -0.0733994 0.816914 1.89256 -0.0382621 0
1.1 0.100161 0.760167 -0.162601 0.982272 -0.0738052 0.817308 1.89519 -0.0382472 0
1.105 0.100959 0.760016 -0.163759 0.983583 -0.074208 0.817707 1.89782 -0.0382323 0
1.11 0.101759 0.759867 -0.164917 0.984895 -0.0746078 0.81811 1.90046 -0.0382173 0
1.115 0.102559 0.75972 -0.166074 0.986208 -0.0750045 0.818517 1.9031 -0.0382022 0
1.12 0.10336 0.759575 -0.167231 0.987522 -0.0753981 0.818929 1.90575 -0.0381871 0
1.125 0.104162 0.759433 -0.168387 0.988837 -0.0757884 0.819345 1.9084 -0.038172 0
1.13 0.104965 0.759292 -0.169542 0.990153 -0.0761755 0.819765 1.91106 -0.0381568 0
1.135 0.105768 0.759153 -0.170697 0.991469 -0.0765593 0.820189 1.91372 -0.0381415 0
1.14 0.106572 0.759016 -0.171851 0.992787 -0.0769397 0.820617 1.91639 -0.0381262 0
1.145 0.107376 0.758882 -0.173003 0.994106 -0.0773167 0.82105 1.91907 -0.0381109 0
